user_id,group,ad_impressions,converted,revenue
C384,Control,0,0,0.0
C385,Control,0,0,0.0
C386,Control,0,0,0.0
C387,Control,0,0,0.0
C388,Control,0,0,0.0
C389,Control,0,0,0.0
C390,Control,0,1,32.94
C391,Control,0,0,0.0
C392,Control,0,0,0.0
C393,Control,0,0,0.0
C394,Control,0,0,0.0
C395,Control,0,0,0.0
C396,Control,0,0,0.0
C397,Control,0,0,0.0
C398,Control,0,0,0.0
C399,Control,0,0,0.0
C400,Control,0,0,0.0
C401,Control,0,0,0.0
C402,Control,0,0,0.0
C403,Control,0,0,0.0
C404,Control,0,0,0.0
C405,Control,0,0,0.0
C406,Control,0,0,0.0
C407,Control,0,0,0.0
C408,Control,0,0,0.0
C409,Control,0,0,0.0
C410,Control,0,0,0.0
C411,Control,0,0,0.0
C412,Control,0,0,0.0
C413,Control,0,0,0.0
C414,Control,0,0,0.0
C415,Control,0,0,0.0
C416,Control,0,0,0.0
C417,Control,0,0,0.0
C418,Control,0,0,0.0
C419,Control,0,0,0.0
C420,Control,0,0,0.0
C421,Control,0,0,0.0
C422,Control,0,0,0.0
C423,Control,0,0,0.0
C424,Control,0,0,0.0
C425,Control,0,0,0.0
C426,Control,0,0,0.0
C427,Control,0,0,0.0
C428,Control,0,0,0.0
C429,Control,0,0,0.0
C430,Control,0,0,0.0
C431,Control,0,0,0.0
C432,Control,0,0,0.0
C433,Control,0,0,0.0
C434,Control,0,0,0.0
C435,Control,0,0,0.0
C436,Control,0,0,0.0
C437,Control,0,1,29.85
C438,Control,0,0,0.0
C439,Control,0,0,0.0
C440,Control,0,0,0.0
C441,Control,0,0,0.0
C442,Control,0,0,0.0
C443,Control,0,0,0.0
C444,Control,0,0,0.0
C445,Control,0,0,0.0
C446,Control,0,0,0.0
C447,Control,0,0,0.0
C448,Control,0,0,0.0
C449,Control,0,0,0.0
C450,Control,0,0,0.0
C451,Control,0,0,0.0
C452,Control,0,0,0.0
C453,Control,0,0,0.0
C454,Control,0,0,0.0
C455,Control,0,0,0.0
C456,Control,0,0,0.0
C457,Control,0,0,0.0
C458,Control,0,0,0.0
C459,Control,0,0,0.0
C460,Control,0,0,0.0
C461,Control,0,0,0.0
C462,Control,0,0,0.0
C463,Control,0,0,0.0
C464,Control,0,0,0.0
C465,Control,0,0,0.0
C466,Control,0,0,0.0
C467,Control,0,0,0.0
C468,Control,0,0,0.0
C469,Control,0,0,0.0
C470,Control,0,0,0.0
C471,Control,0,0,0.0
C472,Control,0,0,0.0
C473,Control,0,0,0.0
C474,Control,0,0,0.0
C475,Control,0,0,0.0
C476,Control,0,0,0.0
C477,Control,0,0,0.0
C478,Control,0,0,0.0
C479,Control,0,0,0.0
C480,Control,0,0,0.0
C481,Control,0,0,0.0
C482,Control,0,0,0.0
C483,Control,0,0,0.0
C484,Control,0,0,0.0
C485,Control,0,0,0.0
C486,Control,0,0,0.0
C487,Control,0,0,0.0
C488,Control,0,0,0.0
C489,Control,0,0,0.0
C490,Control,0,0,0.0
C491,Control,0,0,0.0
C492,Control,0,0,0.0
C493,Control,0,0,0.0
C494,Control,0,0,0.0
C495,Control,0,0,0.0
C496,Control,0,0,0.0
C497,Control,0,0,0.0
C498,Control,0,0,0.0
C499,Control,0,0,0.0
C500,Control,0,0,0.0
C501,Control,0,0,0.0
C502,Control,0,0,0.0
C503,Control,0,0,0.0
C504,Control,0,0,0.0
C505,Control,0,0,0.0
C506,Control,0,0,0.0
C507,Control,0,0,0.0
C508,Control,0,0,0.0
C509,Control,0,0,0.0
C510,Control,0,0,0.0
C511,Control,0,0,0.0
C512,Control,0,0,0.0
C513,Control,0,0,0.0
C514,Control,0,0,0.0
C515,Control,0,0,0.0
C516,Control,0,0,0.0
C517,Control,0,0,0.0
C518,Control,0,0,0.0
C519,Control,0,0,0.0
C520,Control,0,0,0.0
C521,Control,0,0,0.0
C522,Control,0,1,32.33
C523,Control,0,0,0.0
C524,Control,0,0,0.0
C525,Control,0,0,0.0
C526,Control,0,0,0.0
C527,Control,0,0,0.0
C528,Control,0,0,0.0
C529,Control,0,0,0.0
C530,Control,0,0,0.0
C531,Control,0,0,0.0
C532,Control,0,0,0.0
C533,Control,0,0,0.0
C534,Control,0,0,0.0
C535,Control,0,0,0.0
C536,Control,0,0,0.0
C537,Control,0,0,0.0
C538,Control,0,0,0.0
C539,Control,0,0,0.0
C540,Control,0,0,0.0
C541,Control,0,0,0.0
C542,Control,0,0,0.0
C543,Control,0,0,0.0
C544,Control,0,0,0.0
C545,Control,0,0,0.0
C546,Control,0,0,0.0
C547,Control,0,0,0.0
C548,Control,0,0,0.0
C549,Control,0,0,0.0
C550,Control,0,0,0.0
C551,Control,0,0,0.0
C552,Control,0,0,0.0
C553,Control,0,0,0.0
C554,Control,0,0,0.0
C555,Control,0,0,0.0
C556,Control,0,0,0.0
C557,Control,0,0,0.0
C558,Control,0,0,0.0
C559,Control,0,0,0.0
C560,Control,0,0,0.0
C561,Control,0,0,0.0
C562,Control,0,0,0.0
C563,Control,0,0,0.0
C564,Control,0,0,0.0
C565,Control,0,0,0.0
C566,Control,0,0,0.0
C567,Control,0,0,0.0
C568,Control,0,0,0.0
C569,Control,0,0,0.0
C570,Control,0,0,0.0
C571,Control,0,0,0.0
C572,Control,0,0,0.0
C573,Control,0,0,0.0
C574,Control,0,0,0.0
C575,Control,0,0,0.0
C576,Control,0,0,0.0
C577,Control,0,0,0.0
C578,Control,0,0,0.0
C579,Control,0,0,0.0
C580,Control,0,1,36.76
C581,Control,0,0,0.0
C582,Control,0,0,0.0
C583,Control,0,0,0.0
C584,Control,0,0,0.0
C585,Control,0,0,0.0
C586,Control,0,0,0.0
C587,Control,0,0,0.0
C588,Control,0,0,0.0
C589,Control,0,0,0.0
C590,Control,0,0,0.0
C591,Control,0,0,0.0
C592,Control,0,0,0.0
C593,Control,0,0,0.0
C594,Control,0,1,24.58
C595,Control,0,0,0.0
C596,Control,0,0,0.0
C597,Control,0,0,0.0
C598,Control,0,0,0.0
C599,Control,0,0,0.0
C600,Control,0,0,0.0
C601,Control,0,0,0.0
C602,Control,0,0,0.0
C603,Control,0,0,0.0
C604,Control,0,0,0.0
C605,Control,0,0,0.0
C606,Control,0,0,0.0
C607,Control,0,0,0.0
C608,Control,0,0,0.0
C609,Control,0,0,0.0
C610,Control,0,0,0.0
C611,Control,0,0,0.0
C612,Control,0,0,0.0
C613,Control,0,0,0.0
C614,Control,0,0,0.0
C615,Control,0,0,0.0
C616,Control,0,0,0.0
C617,Control,0,0,0.0
C618,Control,0,0,0.0
C619,Control,0,0,0.0
C620,Control,0,0,0.0
C621,Control,0,0,0.0
C622,Control,0,0,0.0
C623,Control,0,0,0.0
C624,Control,0,0,0.0
C625,Control,0,0,0.0
C626,Control,0,0,0.0
C627,Control,0,0,0.0
C628,Control,0,0,0.0
C629,Control,0,0,0.0
C630,Control,0,0,0.0
C631,Control,0,0,0.0
C632,Control,0,0,0.0
C633,Control,0,0,0.0
C634,Control,0,0,0.0
C635,Control,0,0,0.0
C636,Control,0,0,0.0
C637,Control,0,0,0.0
C638,Control,0,1,25.27
C639,Control,0,0,0.0
C640,Control,0,0,0.0
C641,Control,0,0,0.0
C642,Control,0,0,0.0
C643,Control,0,0,0.0
C644,Control,0,0,0.0
C645,Control,0,0,0.0
C646,Control,0,0,0.0
C647,Control,0,0,0.0
C648,Control,0,0,0.0
C649,Control,0,0,0.0
C650,Control,0,0,0.0
C651,Control,0,0,0.0
C652,Control,0,0,0.0
C653,Control,0,1,28.16
C654,Control,0,0,0.0
C655,Control,0,0,0.0
C656,Control,0,0,0.0
C657,Control,0,0,0.0
C658,Control,0,0,0.0
C659,Control,0,0,0.0
C660,Control,0,0,0.0
C661,Control,0,0,0.0
C662,Control,0,0,0.0
C663,Control,0,0,0.0
C664,Control,0,0,0.0
C665,Control,0,0,0.0
C666,Control,0,0,0.0
C667,Control,0,0,0.0
C668,Control,0,0,0.0
C669,Control,0,0,0.0
C670,Control,0,0,0.0
C671,Control,0,0,0.0
C672,Control,0,0,0.0
C673,Control,0,0,0.0
C674,Control,0,0,0.0
C675,Control,0,0,0.0
C676,Control,0,0,0.0
C677,Control,0,0,0.0
C678,Control,0,0,0.0
C679,Control,0,0,0.0
C680,Control,0,0,0.0
C681,Control,0,0,0.0
C682,Control,0,0,0.0
C683,Control,0,1,29.25
C684,Control,0,0,0.0
C685,Control,0,0,0.0
C686,Control,0,0,0.0
C687,Control,0,0,0.0
C688,Control,0,0,0.0
C689,Control,0,0,0.0
C690,Control,0,0,0.0
C691,Control,0,0,0.0
C692,Control,0,0,0.0
C693,Control,0,0,0.0
C694,Control,0,0,0.0
C695,Control,0,0,0.0
C696,Control,0,0,0.0
C697,Control,0,0,0.0
C698,Control,0,0,0.0
C699,Control,0,0,0.0
C700,Control,0,0,0.0
C701,Control,0,0,0.0
C702,Control,0,0,0.0
C703,Control,0,0,0.0
C704,Control,0,0,0.0
C705,Control,0,0,0.0
C706,Control,0,0,0.0
C707,Control,0,0,0.0
C708,Control,0,0,0.0
C709,Control,0,0,0.0
C710,Control,0,0,0.0
C711,Control,0,0,0.0
C712,Control,0,0,0.0
C713,Control,0,1,29.19
C714,Control,0,0,0.0
C715,Control,0,0,0.0
C716,Control,0,0,0.0
C717,Control,0,0,0.0
C718,Control,0,0,0.0
C719,Control,0,0,0.0
C720,Control,0,0,0.0
C721,Control,0,0,0.0
C722,Control,0,0,0.0
C723,Control,0,0,0.0
C724,Control,0,0,0.0
C725,Control,0,0,0.0
C726,Control,0,0,0.0
C727,Control,0,0,0.0
C728,Control,0,0,0.0
C729,Control,0,0,0.0
C730,Control,0,0,0.0
C731,Control,0,0,0.0
C732,Control,0,0,0.0
C733,Control,0,0,0.0
C734,Control,0,0,0.0
C735,Control,0,0,0.0
C736,Control,0,0,0.0
C737,Control,0,0,0.0
C738,Control,0,0,0.0
C739,Control,0,0,0.0
C740,Control,0,0,0.0
C741,Control,0,0,0.0
C742,Control,0,0,0.0
C743,Control,0,0,0.0
C744,Control,0,0,0.0
C745,Control,0,0,0.0
C746,Control,0,0,0.0
C747,Control,0,0,0.0
C748,Control,0,0,0.0
C749,Control,0,0,0.0
C750,Control,0,0,0.0
C751,Control,0,0,0.0
C752,Control,0,0,0.0
C753,Control,0,0,0.0
C754,Control,0,0,0.0
C755,Control,0,0,0.0
C756,Control,0,0,0.0
C757,Control,0,0,0.0
C758,Control,0,0,0.0
C759,Control,0,0,0.0
C760,Control,0,0,0.0
C761,Control,0,1,38.23
C762,Control,0,0,0.0
C763,Control,0,0,0.0
C764,Control,0,1,30.18
C765,Control,0,0,0.0
C766,Control,0,0,0.0
C767,Control,0,0,0.0
C768,Control,0,0,0.0
C769,Control,0,1,27.86
C770,Control,0,0,0.0
C771,Control,0,0,0.0
C772,Control,0,0,0.0
C773,Control,0,0,0.0
C774,Control,0,0,0.0
C775,Control,0,0,0.0
C776,Control,0,0,0.0
C777,Control,0,0,0.0
C778,Control,0,0,0.0
C779,Control,0,0,0.0
C780,Control,0,0,0.0
C781,Control,0,0,0.0
C782,Control,0,0,0.0
C783,Control,0,0,0.0
C784,Control,0,0,0.0
C785,Control,0,0,0.0
C786,Control,0,0,0.0
C787,Control,0,0,0.0
C788,Control,0,0,0.0
C789,Control,0,0,0.0
C790,Control,0,0,0.0
C791,Control,0,0,0.0
C792,Control,0,0,0.0
C793,Control,0,0,0.0
C794,Control,0,0,0.0
C795,Control,0,0,0.0
C796,Control,0,0,0.0
C797,Control,0,0,0.0
C798,Control,0,0,0.0
C799,Control,0,0,0.0
C800,Control,0,0,0.0
C801,Control,0,0,0.0
C802,Control,0,0,0.0
C803,Control,0,0,0.0
C804,Control,0,0,0.0
C805,Control,0,0,0.0
C806,Control,0,0,0.0
C807,Control,0,0,0.0
C808,Control,0,0,0.0
C809,Control,0,0,0.0
C810,Control,0,0,0.0
C811,Control,0,0,0.0
C812,Control,0,0,0.0
C813,Control,0,0,0.0
C814,Control,0,0,0.0
C815,Control,0,0,0.0
C816,Control,0,0,0.0
C817,Control,0,0,0.0
C818,Control,0,0,0.0
C819,Control,0,0,0.0
C820,Control,0,0,0.0
C821,Control,0,0,0.0
C822,Control,0,0,0.0
C823,Control,0,0,0.0
C824,Control,0,0,0.0
C825,Control,0,0,0.0
C826,Control,0,0,0.0
C827,Control,0,0,0.0
C828,Control,0,0,0.0
C829,Control,0,0,0.0
C830,Control,0,0,0.0
C831,Control,0,0,0.0
C832,Control,0,0,0.0
C833,Control,0,0,0.0
C834,Control,0,0,0.0
C835,Control,0,0,0.0
C836,Control,0,0,0.0
C837,Control,0,0,0.0
C838,Control,0,0,0.0
C839,Control,0,0,0.0
C840,Control,0,0,0.0
C841,Control,0,0,0.0
C842,Control,0,0,0.0
C843,Control,0,0,0.0
C844,Control,0,0,0.0
C845,Control,0,0,0.0
C846,Control,0,0,0.0
C847,Control,0,0,0.0
C848,Control,0,0,0.0
C849,Control,0,0,0.0
C850,Control,0,0,0.0
C851,Control,0,0,0.0
C852,Control,0,0,0.0
C853,Control,0,0,0.0
C854,Control,0,0,0.0
C855,Control,0,0,0.0
C856,Control,0,0,0.0
C857,Control,0,0,0.0
C858,Control,0,0,0.0
C859,Control,0,0,0.0
C860,Control,0,0,0.0
C861,Control,0,0,0.0
C862,Control,0,0,0.0
C863,Control,0,0,0.0
C864,Control,0,0,0.0
C865,Control,0,0,0.0
C866,Control,0,0,0.0
C867,Control,0,0,0.0
C868,Control,0,0,0.0
C869,Control,0,0,0.0
C870,Control,0,0,0.0
C871,Control,0,0,0.0
C872,Control,0,0,0.0
C873,Control,0,0,0.0
C874,Control,0,0,0.0
C875,Control,0,0,0.0
C876,Control,0,0,0.0
C877,Control,0,0,0.0
C878,Control,0,0,0.0
C879,Control,0,0,0.0
C880,Control,0,0,0.0
C881,Control,0,0,0.0
C882,Control,0,0,0.0
C883,Control,0,0,0.0
C884,Control,0,0,0.0
C885,Control,0,0,0.0
C886,Control,0,0,0.0
C887,Control,0,0,0.0
C888,Control,0,0,0.0
C889,Control,0,0,0.0
C890,Control,0,0,0.0
C891,Control,0,0,0.0
C892,Control,0,0,0.0
C893,Control,0,0,0.0
C894,Control,0,0,0.0
C895,Control,0,0,0.0
C896,Control,0,0,0.0
C897,Control,0,0,0.0
C898,Control,0,0,0.0
C899,Control,0,0,0.0
C900,Control,0,0,0.0
C901,Control,0,0,0.0
C902,Control,0,0,0.0
C903,Control,0,0,0.0
C904,Control,0,0,0.0
C905,Control,0,0,0.0
C906,Control,0,0,0.0
C907,Control,0,0,0.0
C908,Control,0,0,0.0
C909,Control,0,0,0.0
C910,Control,0,0,0.0
C911,Control,0,0,0.0
C912,Control,0,0,0.0
C913,Control,0,0,0.0
C914,Control,0,0,0.0
C915,Control,0,0,0.0
C916,Control,0,0,0.0
C917,Control,0,0,0.0
C918,Control,0,0,0.0
C919,Control,0,0,0.0
C920,Control,0,0,0.0
C921,Control,0,0,0.0
C922,Control,0,0,0.0
C923,Control,0,0,0.0
C924,Control,0,0,0.0
C925,Control,0,0,0.0
C926,Control,0,0,0.0
C927,Control,0,0,0.0
C928,Control,0,0,0.0
C929,Control,0,0,0.0
C930,Control,0,0,0.0
C931,Control,0,0,0.0
C932,Control,0,0,0.0
C933,Control,0,0,0.0
C934,Control,0,0,0.0
C935,Control,0,0,0.0
C936,Control,0,0,0.0
C937,Control,0,0,0.0
C938,Control,0,0,0.0
C939,Control,0,0,0.0
C940,Control,0,0,0.0
C941,Control,0,0,0.0
C942,Control,0,0,0.0
C943,Control,0,0,0.0
C944,Control,0,0,0.0
C945,Control,0,0,0.0
C946,Control,0,0,0.0
C947,Control,0,0,0.0
C948,Control,0,0,0.0
C949,Control,0,0,0.0
C950,Control,0,0,0.0
C951,Control,0,0,0.0
C952,Control,0,0,0.0
C953,Control,0,0,0.0
C954,Control,0,0,0.0
C955,Control,0,0,0.0
C956,Control,0,0,0.0
C957,Control,0,1,29.12
C958,Control,0,0,0.0
C959,Control,0,0,0.0
C960,Control,0,0,0.0
C961,Control,0,0,0.0
C962,Control,0,0,0.0
C963,Control,0,0,0.0
C964,Control,0,0,0.0
C965,Control,0,0,0.0
C966,Control,0,0,0.0
C967,Control,0,0,0.0
C968,Control,0,0,0.0
C969,Control,0,0,0.0
C970,Control,0,0,0.0
C971,Control,0,0,0.0
C972,Control,0,0,0.0
C973,Control,0,0,0.0
C974,Control,0,0,0.0
C975,Control,0,0,0.0
C976,Control,0,0,0.0
C977,Control,0,0,0.0
C978,Control,0,0,0.0
C979,Control,0,0,0.0
C980,Control,0,0,0.0
C981,Control,0,0,0.0
C982,Control,0,0,0.0
C983,Control,0,0,0.0
C984,Control,0,0,0.0
C985,Control,0,0,0.0
C986,Control,0,0,0.0
C987,Control,0,0,0.0
C988,Control,0,0,0.0
C989,Control,0,0,0.0
C990,Control,0,0,0.0
C991,Control,0,0,0.0
C992,Control,0,0,0.0
C993,Control,0,0,0.0
C994,Control,0,0,0.0
C995,Control,0,0,0.0
C996,Control,0,0,0.0
C997,Control,0,0,0.0
C998,Control,0,0,0.0
C999,Control,0,0,0.0
C1000,Control,0,0,0.0
C1001,Control,0,0,0.0
C1002,Control,0,0,0.0
C1003,Control,0,0,0.0
C1004,Control,0,0,0.0
C1005,Control,0,0,0.0
C1006,Control,0,0,0.0
C1007,Control,0,0,0.0
C1008,Control,0,0,0.0
C1009,Control,0,0,0.0
C1010,Control,0,0,0.0
C1011,Control,0,0,0.0
C1012,Control,0,0,0.0
C1013,Control,0,0,0.0
C1014,Control,0,0,0.0
C1015,Control,0,0,0.0
C1016,Control,0,0,0.0
C1017,Control,0,0,0.0
C1018,Control,0,0,0.0
C1019,Control,0,0,0.0
C1020,Control,0,0,0.0
C1021,Control,0,0,0.0
C1022,Control,0,0,0.0
C1023,Control,0,0,0.0
C1024,Control,0,0,0.0
C1025,Control,0,0,0.0
C1026,Control,0,0,0.0
C1027,Control,0,0,0.0
C1028,Control,0,0,0.0
C1029,Control,0,0,0.0
C1030,Control,0,0,0.0
C1031,Control,0,0,0.0
C1032,Control,0,0,0.0
C1033,Control,0,0,0.0
C1034,Control,0,0,0.0
C1035,Control,0,0,0.0
C1036,Control,0,0,0.0
C1037,Control,0,0,0.0
C1038,Control,0,0,0.0
C1039,Control,0,0,0.0
C1040,Control,0,0,0.0
C1041,Control,0,0,0.0
C1042,Control,0,0,0.0
C1043,Control,0,0,0.0
C1044,Control,0,0,0.0
C1045,Control,0,0,0.0
C1046,Control,0,0,0.0
C1047,Control,0,0,0.0
C1048,Control,0,0,0.0
C1049,Control,0,0,0.0
C1050,Control,0,0,0.0
C1051,Control,0,0,0.0
C1052,Control,0,0,0.0
C1053,Control,0,0,0.0
C1054,Control,0,0,0.0
C1055,Control,0,0,0.0
C1056,Control,0,0,0.0
C1057,Control,0,0,0.0
C1058,Control,0,0,0.0
C1059,Control,0,0,0.0
C1060,Control,0,0,0.0
C1061,Control,0,0,0.0
C1062,Control,0,0,0.0
C1063,Control,0,0,0.0
C1064,Control,0,0,0.0
C1065,Control,0,0,0.0
C1066,Control,0,0,0.0
C1067,Control,0,0,0.0
C1068,Control,0,0,0.0
C1069,Control,0,0,0.0
C1070,Control,0,0,0.0
C1071,Control,0,0,0.0
C1072,Control,0,0,0.0
C1073,Control,0,0,0.0
C1074,Control,0,0,0.0
C1075,Control,0,1,26.49
C1076,Control,0,0,0.0
C1077,Control,0,0,0.0
C1078,Control,0,0,0.0
C1079,Control,0,0,0.0
C1080,Control,0,0,0.0
C1081,Control,0,0,0.0
C1082,Control,0,0,0.0
C1083,Control,0,0,0.0
C1084,Control,0,0,0.0
C1085,Control,0,0,0.0
C1086,Control,0,0,0.0
C1087,Control,0,0,0.0
C1088,Control,0,0,0.0
C1089,Control,0,0,0.0
C1090,Control,0,0,0.0
C1091,Control,0,0,0.0
C1092,Control,0,0,0.0
C1093,Control,0,0,0.0
C1094,Control,0,0,0.0
C1095,Control,0,0,0.0
C1096,Control,0,0,0.0
C1097,Control,0,0,0.0
C1098,Control,0,1,32.14
C1099,Control,0,0,0.0
C1100,Control,0,0,0.0
C1101,Control,0,0,0.0
C1102,Control,0,0,0.0
C1103,Control,0,0,0.0
C1104,Control,0,0,0.0
C1105,Control,0,0,0.0
C1106,Control,0,0,0.0
C1107,Control,0,0,0.0
C1108,Control,0,0,0.0
C1109,Control,0,0,0.0
C1110,Control,0,0,0.0
C1111,Control,0,0,0.0
C1112,Control,0,1,30.18
C1113,Control,0,0,0.0
C1114,Control,0,0,0.0
C1115,Control,0,0,0.0
C1116,Control,0,0,0.0
C1117,Control,0,0,0.0
C1118,Control,0,0,0.0
C1119,Control,0,0,0.0
C1120,Control,0,0,0.0
C1121,Control,0,0,0.0
C1122,Control,0,0,0.0
C1123,Control,0,0,0.0
C1124,Control,0,0,0.0
C1125,Control,0,0,0.0
C1126,Control,0,0,0.0
C1127,Control,0,0,0.0
C1128,Control,0,0,0.0
C1129,Control,0,0,0.0
C1130,Control,0,0,0.0
C1131,Control,0,0,0.0
C1132,Control,0,0,0.0
C1133,Control,0,0,0.0
C1134,Control,0,0,0.0
C1135,Control,0,0,0.0
C1136,Control,0,0,0.0
C1137,Control,0,0,0.0
C1138,Control,0,0,0.0
C1139,Control,0,0,0.0
C1140,Control,0,0,0.0
C1141,Control,0,0,0.0
C1142,Control,0,0,0.0
C1143,Control,0,0,0.0
C1144,Control,0,0,0.0
C1145,Control,0,0,0.0
C1146,Control,0,0,0.0
C1147,Control,0,0,0.0
C1148,Control,0,0,0.0
C1149,Control,0,0,0.0
C1150,Control,0,0,0.0
C1151,Control,0,0,0.0
C1152,Control,0,0,0.0
C1153,Control,0,0,0.0
C1154,Control,0,0,0.0
C1155,Control,0,0,0.0
C1156,Control,0,0,0.0
C1157,Control,0,0,0.0
C1158,Control,0,0,0.0
C1159,Control,0,0,0.0
C1160,Control,0,0,0.0
C1161,Control,0,0,0.0
C1162,Control,0,0,0.0
C1163,Control,0,0,0.0
C1164,Control,0,0,0.0
C1165,Control,0,0,0.0
C1166,Control,0,0,0.0
C1167,Control,0,0,0.0
C1168,Control,0,0,0.0
C1169,Control,0,0,0.0
C1170,Control,0,0,0.0
C1171,Control,0,0,0.0
C1172,Control,0,0,0.0
C1173,Control,0,0,0.0
C1174,Control,0,0,0.0
C1175,Control,0,0,0.0
C1176,Control,0,0,0.0
C1177,Control,0,0,0.0
C1178,Control,0,0,0.0
C1179,Control,0,0,0.0
C1180,Control,0,0,0.0
C1181,Control,0,0,0.0
C1182,Control,0,0,0.0
C1183,Control,0,0,0.0
C1184,Control,0,0,0.0
C1185,Control,0,0,0.0
C1186,Control,0,0,0.0
C1187,Control,0,0,0.0
C1188,Control,0,0,0.0
C1189,Control,0,0,0.0
C1190,Control,0,0,0.0
C1191,Control,0,0,0.0
C1192,Control,0,0,0.0
C1193,Control,0,0,0.0
C1194,Control,0,0,0.0
C1195,Control,0,0,0.0
C1196,Control,0,0,0.0
C1197,Control,0,0,0.0
C1198,Control,0,0,0.0
C1199,Control,0,0,0.0
C1200,Control,0,0,0.0
C1201,Control,0,0,0.0
C1202,Control,0,0,0.0
C1203,Control,0,0,0.0
C1204,Control,0,0,0.0
C1205,Control,0,0,0.0
C1206,Control,0,0,0.0
C1207,Control,0,0,0.0
C1208,Control,0,0,0.0
C1209,Control,0,0,0.0
C1210,Control,0,0,0.0
C1211,Control,0,0,0.0
C1212,Control,0,0,0.0
C1213,Control,0,0,0.0
C1214,Control,0,0,0.0
C1215,Control,0,0,0.0
C1216,Control,0,0,0.0
C1217,Control,0,0,0.0
C1218,Control,0,0,0.0
C1219,Control,0,0,0.0
C1220,Control,0,0,0.0
C1221,Control,0,0,0.0
C1222,Control,0,0,0.0
C1223,Control,0,0,0.0
C1224,Control,0,0,0.0
C1225,Control,0,0,0.0
C1226,Control,0,0,0.0
C1227,Control,0,0,0.0
C1228,Control,0,0,0.0
C1229,Control,0,0,0.0
C1230,Control,0,0,0.0
C1231,Control,0,0,0.0
C1232,Control,0,0,0.0
C1233,Control,0,0,0.0
C1234,Control,0,0,0.0
C1235,Control,0,0,0.0
C1236,Control,0,0,0.0
C1237,Control,0,1,27.17
C1238,Control,0,0,0.0
C1239,Control,0,0,0.0
C1240,Control,0,0,0.0
C1241,Control,0,0,0.0
C1242,Control,0,0,0.0
C1243,Control,0,0,0.0
C1244,Control,0,0,0.0
C1245,Control,0,0,0.0
C1246,Control,0,0,0.0
C1247,Control,0,0,0.0
C1248,Control,0,0,0.0
C1249,Control,0,0,0.0
C1250,Control,0,0,0.0
C1251,Control,0,0,0.0
C1252,Control,0,0,0.0
C1253,Control,0,0,0.0
C1254,Control,0,0,0.0
C1255,Control,0,0,0.0
C1256,Control,0,0,0.0
C1257,Control,0,0,0.0
C1258,Control,0,0,0.0
C1259,Control,0,0,0.0
C1260,Control,0,0,0.0
C1261,Control,0,0,0.0
C1262,Control,0,0,0.0
C1263,Control,0,0,0.0
C1264,Control,0,0,0.0
C1265,Control,0,0,0.0
C1266,Control,0,0,0.0
C1267,Control,0,0,0.0
C1268,Control,0,0,0.0
C1269,Control,0,0,0.0
C1270,Control,0,0,0.0
C1271,Control,0,0,0.0
C1272,Control,0,0,0.0
C1273,Control,0,0,0.0
C1274,Control,0,0,0.0
C1275,Control,0,0,0.0
C1276,Control,0,0,0.0
C1277,Control,0,0,0.0
C1278,Control,0,0,0.0
C1279,Control,0,0,0.0
C1280,Control,0,0,0.0
C1281,Control,0,0,0.0
C1282,Control,0,0,0.0
C1283,Control,0,0,0.0
C1284,Control,0,0,0.0
C1285,Control,0,0,0.0
C1286,Control,0,0,0.0
C1287,Control,0,0,0.0
C1288,Control,0,0,0.0
C1289,Control,0,0,0.0
C1290,Control,0,0,0.0
C1291,Control,0,0,0.0
C1292,Control,0,0,0.0
C1293,Control,0,0,0.0
C1294,Control,0,0,0.0
C1295,Control,0,0,0.0
C1296,Control,0,0,0.0
C1297,Control,0,0,0.0
C1298,Control,0,0,0.0
C1299,Control,0,0,0.0
C1300,Control,0,0,0.0
C1301,Control,0,0,0.0
C1302,Control,0,0,0.0
C1303,Control,0,0,0.0
C1304,Control,0,0,0.0
C1305,Control,0,0,0.0
C1306,Control,0,0,0.0
C1307,Control,0,0,0.0
C1308,Control,0,0,0.0
C1309,Control,0,0,0.0
C1310,Control,0,0,0.0
C1311,Control,0,0,0.0
C1312,Control,0,0,0.0
C1313,Control,0,0,0.0
C1314,Control,0,0,0.0
C1315,Control,0,0,0.0
C1316,Control,0,0,0.0
C1317,Control,0,0,0.0
C1318,Control,0,0,0.0
C1319,Control,0,0,0.0
C1320,Control,0,0,0.0
C1321,Control,0,0,0.0
C1322,Control,0,0,0.0
C1323,Control,0,0,0.0
C1324,Control,0,0,0.0
C1325,Control,0,0,0.0
C1326,Control,0,0,0.0
C1327,Control,0,0,0.0
C1328,Control,0,0,0.0
C1329,Control,0,0,0.0
C1330,Control,0,0,0.0
C1331,Control,0,0,0.0
C1332,Control,0,0,0.0
C1333,Control,0,0,0.0
C1334,Control,0,0,0.0
C1335,Control,0,0,0.0
C1336,Control,0,0,0.0
C1337,Control,0,0,0.0
C1338,Control,0,0,0.0
C1339,Control,0,0,0.0
C1340,Control,0,0,0.0
C1341,Control,0,0,0.0
C1342,Control,0,0,0.0
C1343,Control,0,1,36.99
C1344,Control,0,0,0.0
C1345,Control,0,0,0.0
C1346,Control,0,0,0.0
C1347,Control,0,0,0.0
C1348,Control,0,0,0.0
C1349,Control,0,0,0.0
C1350,Control,0,0,0.0
C1351,Control,0,0,0.0
C1352,Control,0,0,0.0
C1353,Control,0,0,0.0
C1354,Control,0,0,0.0
C1355,Control,0,0,0.0
C1356,Control,0,0,0.0
